series,sample_index,time_s,value
TrailHandCFAxial,4,0.025,27.321689678534995
TrailHandCFAxial,5,0.03,28.048874974533334
TrailHandCFAxial,6,0.035,27.29399483890512
TrailHandCFAxial,7,0.04,25.748524863270113
TrailHandCFAxial,8,0.045,23.819675182077546
TrailHandCFAxial,9,0.05,21.66843043934358
TrailHandCFAxial,10,0.055,19.272136244215062
TrailHandCFAxial,11,0.06,16.54513020236564
TrailHandCFAxial,12,0.065,13.408766331950645
TrailHandCFAxial,13,0.07,9.82949545577489
TrailHandCFAxial,14,0.075,5.8297344411203795
TrailHandCFAxial,15,0.08,1.4799043753731522
TrailHandCFAxial,16,0.085,-3.1121563945619073
TrailHandCFAxial,17,0.09,-7.805339789048517
TrailHandCFAxial,18,0.095,-12.433815500439522
TrailHandCFAxial,19,0.1,-16.81640938523431
TrailHandCFAxial,20,0.105,-20.763625264443903
TrailHandCFAxial,21,0.11,-24.084001211129504
TrailHandCFAxial,22,0.115,-26.59186246246618
TrailHandCFAxial,23,0.12,-28.116244448141217
TrailHandCFAxial,24,0.125,-28.510065357158
TrailHandCFAxial,25,0.13,-27.658341700395148
TrailHandCFAxial,26,0.135,-25.484859643379906
TrailHandCFAxial,27,0.14,-21.955658817133695
TrailHandCFAxial,28,0.145,-17.08044232529432
TrailHandCFAxial,29,0.15,-10.911446579002295
TrailHandCFAxial,30,0.155,-3.5395597634644176
TrailHandCFAxial,31,0.16,4.912528749356344
TrailHandCFAxial,32,0.165,14.300139716807893
TrailHandCFAxial,33,0.17,24.46989096790889
TrailHandCFAxial,34,0.175,35.27653213743375
TrailHandCFAxial,35,0.18,46.604324764487174
TrailHandCFAxial,36,0.185,58.41545892382317
TrailHandCFAxial,37,0.19,70.79961881329291
TrailHandCFAxial,38,0.195,84.04937132871137
TrailHandCFAxial,39,0.2,98.73986490019836
TrailHandCFAxial,40,0.205,115.74359349946977
TrailHandCFAxial,41,0.21,135.90847097595793
TrailHandCFAxial,42,0.215,159.06483061206063
TrailHandCFAxial,43,0.22,182.23258215633064
TrailHandCFAxial,44,0.225,198.48588075100957
TrailHandCFAxial,45,0.23,200.51763953713197
TrailHandCFAxial,46,0.235,192.2827837025596
TrailHandCFAxial,47,0.24,195.64199978682188
TrailHandCFAxial,48,0.245,234.98154641922093
TrailHandCFAxial,49,0.25,308.1741779041008
TrailHandCFAxial,50,0.255,381.1422163909767
TrailHandCFAxial,51,0.26,412.2260238489721
TrailHandCFAxial,52,0.265,379.1423083912058
TrailHandCFAxial,53,0.27,286.99411609205765
TrailHandCFAxial,54,0.275,156.96719563753263
TrailHandCFNormal,0,0.005,486.479402243676
TrailHandCFNormal,1,0.01,515.8760295348758
TrailHandCFNormal,2,0.015,547.1061231044379
TrailHandCFNormal,3,0.02,568.4761044811291
TrailHandCFNormal,4,0.025,578.1101237219173
TrailHandCFNormal,5,0.03,579.3548825151325
TrailHandCFNormal,6,0.035,576.4113239849495
TrailHandCFNormal,7,0.04,572.668543566024
TrailHandCFNormal,8,0.045,570.1745745842351
TrailHandCFNormal,9,0.05,569.8527754263207
TrailHandCFNormal,10,0.055,571.6817662366302
TrailHandCFNormal,11,0.06,575.181593920607
TrailHandCFNormal,12,0.065,579.697717267139
TrailHandCFNormal,13,0.07,584.6412091367888
TrailHandCFNormal,14,0.075,589.5641391111321
TrailHandCFNormal,15,0.08,594.1113553438664
TrailHandCFNormal,16,0.085,597.9964436331143
TrailHandCFNormal,17,0.09,600.9862779943701
TrailHandCFNormal,18,0.095,602.8836239864083
TrailHandCFNormal,19,0.1,603.513405376825
TrailHandCFNormal,20,0.105,602.7213343194695
TrailHandCFNormal,21,0.11,600.3755994440932
TrailHandCFNormal,22,0.115,596.3678505587515
TrailHandCFNormal,23,0.12,590.6126865128895
TrailHandCFNormal,24,0.125,583.0437457000311
TrailHandCFNormal,25,0.13,573.6064350724656
TrailHandCFNormal,26,0.135,562.2517416863891
TrailHandCFNormal,27,0.14,548.9277546568719
TrailHandCFNormal,28,0.145,533.5824623568976
TrailHandCFNormal,29,0.15,516.1688192036211
TrailHandCFNormal,30,0.155,496.6520820636641
TrailHandCFNormal,31,0.16,475.0164159588494
TrailHandCFNormal,32,0.165,451.26997563901307
TrailHandCFNormal,33,0.17,425.4514168697683
TrailHandCFNormal,34,0.175,397.6211803044256
TrailHandCFNormal,35,0.18,367.8548109584358
TrailHandCFNormal,36,0.185,336.2450786682346
TrailHandCFNormal,37,0.19,302.9018038536116
TrailHandCFNormal,38,0.195,267.92876020143405
TrailHandCFNormal,39,0.2,231.3684587281205
TrailHandCFNormal,40,0.205,193.06825934815603
TrailHandCFNormal,41,0.21,152.30067246751537
TrailHandCFNormal,42,0.215,107.19479574670389
TrailHandCFNormal,43,0.22,54.261232383351775
TrailHandCFNormal,44,0.225,-11.047341898251076
TrailHandCFNormal,45,0.23,-92.0886933989851
TrailHandCFNormal,46,0.235,-187.04105987705606
TrailHandCFNormal,47,0.24,-288.3048955737037
TrailHandCFNormal,48,0.245,-386.2891736946215
TrailHandCFNormal,49,0.25,-474.1724772778539
TrailHandCFNormal,50,0.255,-549.1832344862141
TrailHandCFNormal,51,0.26,-612.026034002565
TrailHandCFNormal,52,0.265,-665.4075071783451
TrailHandCFNormal,53,0.27,-712.7386968105067
TrailHandCFNormal,54,0.275,-754.6447763251892
LHDiffAxial,0,0.005,57.74836225572612
LHDiffAxial,1,0.01,56.96453756348146
LHDiffAxial,2,0.015,59.97778399564224
LHDiffAxial,3,0.02,64.56593268595071
LHDiffAxial,4,0.025,68.68691912499237
LHDiffAxial,5,0.03,71.35449807422096
LHDiffAxial,6,0.035,72.48283269433048
LHDiffAxial,7,0.04,72.40905409364609
LHDiffAxial,8,0.045,71.55123974238599
LHDiffAxial,9,0.05,70.26458549232109
LHDiffAxial,10,0.055,69.13630023623979
LHDiffAxial,11,0.06,66.93948927850525
LHDiffAxial,12,0.065,64.92929766456041
LHDiffAxial,13,0.07,62.64884277115557
LHDiffAxial,14,0.075,60.087765245386635
LHDiffAxial,15,0.08,57.19338248593386
LHDiffAxial,16,0.085,54.09326706548485
LHDiffAxial,17,0.09,50.661939988686186
LHDiffAxial,18,0.095,47.02536482911975
LHDiffAxial,19,0.1,43.236207822088176
LHDiffAxial,20,0.105,39.33386253216891
LHDiffAxial,21,0.11,35.339214440909906
LHDiffAxial,22,0.115,31.246910348548234
LHDiffAxial,23,0.12,27.01791240066852
LHDiffAxial,24,0.125,22.572758913627652
LHDiffAxial,25,0.13,17.785932788580403
LHDiffAxial,26,0.135,12.16629004312884
LHDiffAxial,27,0.14,3.505511636072981
LHDiffAxial,28,0.145,-4.06456196081362
LHDiffAxial,29,0.15,-13.038408923810096
LHDiffAxial,30,0.155,-23.819577604160628
LHDiffAxial,31,0.16,-36.86386267814956
LHDiffAxial,32,0.165,-52.667782452992526
LHDiffAxial,33,0.17,-71.75177994651472
LHDiffAxial,34,0.175,-94.34775564242045
LHDiffAxial,35,0.18,-122.22156450599203
LHDiffAxial,36,0.185,-155.47540791866084
LHDiffAxial,37,0.19,-193.73793594848547
LHDiffAxial,38,0.195,-236.88579997714083
LHDiffAxial,39,0.2,-284.397398830269
LHDiffAxial,40,0.205,-335.1149210380614
LHDiffAxial,41,0.21,-386.94565045248294
LHDiffAxial,42,0.215,-436.7081374333038
LHDiffAxial,43,0.22,-481.0797618465341
LHDiffAxial,44,0.225,-508.92593306168396
LHDiffAxial,45,0.23,-515.1535284090706
LHDiffAxial,46,0.235,-488.6234578042988
LHDiffAxial,47,0.24,-408.27019146313216
LHDiffAxial,48,0.245,-264.80688661404633
LHDiffAxial,49,0.25,-68.67695736772498
LHDiffAxial,50,0.255,138.02431882297208
LHDiffAxial,51,0.26,304.2021610310503
LHDiffAxial,52,0.265,395.4030269161061
LHDiffAxial,53,0.27,403.340856271244
LHDiffAxial,54,0.275,345.4684848714313
LHDiffNormal,0,0.005,179.90931519141503
LHDiffNormal,1,0.01,160.15585945297005
LHDiffNormal,2,0.015,161.43997846440067
LHDiffNormal,3,0.02,172.5681876325895
LHDiffNormal,4,0.025,184.54495895652752
LHDiffNormal,5,0.03,193.0031941075186
LHDiffNormal,6,0.035,197.38517143609857
LHDiffNormal,7,0.04,198.62223405506694
LHDiffNormal,8,0.045,198.0549909276212
LHDiffNormal,9,0.05,197.0630394742749
LHDiffNormal,10,0.055,197.5144936244315
LHDiffNormal,11,0.06,195.27567156842974
LHDiffNormal,12,0.065,194.38193465832967
LHDiffNormal,13,0.07,193.1164053282276
LHDiffNormal,14,0.075,191.09797655266811
LHDiffNormal,15,0.08,187.9313981804363
LHDiffNormal,16,0.085,183.47473440572116
LHDiffNormal,17,0.09,177.41904607665458
LHDiffNormal,18,0.095,169.73086741633546
LHDiffNormal,19,0.1,160.33015269543665
LHDiffNormal,20,0.105,149.16198408537667
LHDiffNormal,21,0.11,136.1956040540835
LHDiffNormal,22,0.115,121.42322900601874
LHDiffNormal,23,0.12,104.85946726652253
LHDiffNormal,24,0.125,86.53918463259049
LHDiffNormal,25,0.13,66.51324012374391
LHDiffNormal,26,0.135,44.86867954673079
LHDiffNormal,27,0.14,21.893615386509964
LHDiffNormal,28,0.145,-2.7320215915354424
LHDiffNormal,29,0.15,-28.744647834525267
LHDiffNormal,30,0.155,-56.02386025745426
LHDiffNormal,31,0.16,-84.40919050424793
LHDiffNormal,32,0.165,-113.68127569567235
LHDiffNormal,33,0.17,-143.5416486034211
LHDiffNormal,34,0.175,-173.72890205975193
LHDiffNormal,35,0.18,-203.14702278594484
LHDiffNormal,36,0.185,-231.0707921948205
LHDiffNormal,37,0.19,-256.84892142743604
LHDiffNormal,38,0.195,-279.56292219535607
LHDiffNormal,39,0.2,-298.32806753696923
LHDiffNormal,40,0.205,-312.3251340692116
LHDiffNormal,41,0.21,-320.9086524015281
LHDiffNormal,42,0.215,-323.83945180194695
LHDiffNormal,43,0.22,-321.92016526392075
LHDiffNormal,44,0.225,-314.08209050823746
LHDiffNormal,45,0.23,-305.0948548791606
LHDiffNormal,46,0.235,-297.7850835319297
LHDiffNormal,47,0.24,-293.80092495844866
LHDiffNormal,48,0.245,-292.8362361053791
LHDiffNormal,49,0.25,-294.1075394410615
LHDiffNormal,50,0.255,-297.52779734826026
LHDiffNormal,51,0.26,-303.1829352948665
LHDiffNormal,52,0.265,-310.1184211889603
LHDiffNormal,53,0.27,-317.00558468587235
LHDiffNormal,54,0.275,-320.53753924421915
THDiffAxial,0,0.005,-81.82210091267238
THDiffAxial,1,0.01,-81.56952787243506
THDiffAxial,2,0.015,-83.93783190806629
THDiffAxial,3,0.02,-87.49527661355704
THDiffAxial,4,0.025,-90.64603254315041
THDiffAxial,5,0.03,-92.53139997773485
THDiffAxial,6,0.035,-93.08178697514188
THDiffAxial,7,0.04,-92.55407101314643
THDiffAxial,8,0.045,-91.28228919309755
THDiffAxial,9,0.05,-89.56259395966622
THDiffAxial,10,0.055,-87.36110102408546
THDiffAxial,11,0.06,-85.23127653583526
THDiffAxial,12,0.065,-82.69798809364715
THDiffAxial,13,0.07,-79.8838943417411
THDiffAxial,14,0.075,-76.78735700600748
THDiffAxial,15,0.08,-73.43418387769891
THDiffAxial,16,0.085,-69.85742269846506
THDiffAxial,17,0.09,-66.08511406517023
THDiffAxial,18,0.095,-62.160668331347836
THDiffAxial,19,0.1,-58.12898124986734
THDiffAxial,20,0.105,-54.023740818360565
THDiffAxial,21,0.11,-49.86169631972871
THDiffAxial,22,0.115,-45.63653544337754
THDiffAxial,23,0.12,-41.31275953921251
THDiffAxial,24,0.125,-36.82007055742679
THDiffAxial,25,0.13,-32.048890305337494
THDiffAxial,26,0.135,-26.669128356206308
THDiffAxial,27,0.14,-19.277201248955443
THDiffAxial,28,0.145,-12.170822037875077
THDiffAxial,29,0.15,-3.825029254307786
THDiffAxial,30,0.155,6.131214082669528
THDiffAxial,31,0.16,18.128338777068745
THDiffAxial,32,0.165,32.65419565894948
THDiffAxial,33,0.17,50.24716942323166
THDiffAxial,34,0.175,71.23034260639493
THDiffAxial,35,0.18,97.29809514551737
THDiffAxial,36,0.185,128.80640948969022
THDiffAxial,37,0.19,165.67105438935164
THDiffAxial,38,0.195,207.98258665387849
THDiffAxial,39,0.2,255.42023615341145
THDiffAxial,40,0.205,306.98744935103286
THDiffAxial,41,0.21,360.6764871690435
THDiffAxial,42,0.215,413.26374862299133
THDiffAxial,43,0.22,461.05989452288486
THDiffAxial,44,0.225,493.7520415888517
THDiffAxial,45,0.23,505.22971636839185
THDiffAxial,46,0.235,484.18808680879636
THDiffAxial,47,0.24,410.4719167745799
THDiffAxial,48,0.245,274.05601811535496
THDiffAxial,49,0.25,84.4894148765975
THDiffAxial,50,0.255,-118.0626832191229
THDiffAxial,51,0.26,-283.3072423443412
THDiffAxial,52,0.265,-375.098725881569
THDiffAxial,53,0.27,-381.79725543892755
THDiffAxial,54,0.275,-318.395227943185
THDiffNormal,0,0.005,-175.96107194258173
THDiffNormal,1,0.01,-156.21082451286964
THDiffNormal,2,0.015,-157.42495977432282
THDiffNormal,3,0.02,-168.46294617027064
THDiffNormal,4,0.025,-180.37667229478154
THDiffNormal,5,0.03,-188.80127022437898
THDiffNormal,6,0.035,-193.18312463882518
THDiffNormal,7,0.04,-194.44506046896203
THDiffNormal,8,0.045,-193.9163111876892
THDiffNormal,9,0.05,-192.97037965520093
THDiffNormal,10,0.055,-193.52388311909993
THDiffNormal,11,0.06,-191.28300886483783
THDiffNormal,12,0.065,-190.43677833370248
THDiffNormal,13,0.07,-189.22384898068788
THDiffNormal,14,0.075,-187.26238043190108
THDiffNormal,15,0.08,-184.1557728862232
THDiffNormal,16,0.085,-179.7641321025102
THDiffNormal,17,0.09,-173.77916963265585
THDiffNormal,18,0.095,-166.16836041374648
THDiffNormal,19,0.1,-156.85176089141044
THDiffNormal,20,0.105,-145.77464439943884
THDiffNormal,21,0.11,-132.90608509431803
THDiffNormal,22,0.115,-118.23736779542094
THDiffNormal,23,0.12,-101.78131803688882
THDiffNormal,24,0.125,-83.57010291025983
THDiffNormal,25,0.13,-63.65075467317894
THDiffNormal,26,0.135,-42.11629988535833
THDiffNormal,27,0.14,-19.337370449016817
THDiffNormal,28,0.145,5.180214423108282
THDiffNormal,29,0.15,31.106703370070136
THDiffNormal,30,0.155,58.331098378763954
THDiffNormal,31,0.16,86.70291241237987
THDiffNormal,32,0.165,116.01196038822468
THDiffNormal,33,0.17,145.96755570536993
THDiffNormal,34,0.175,176.33068509161615
THDiffNormal,35,0.18,205.93572274849976
THDiffNormal,36,0.185,234.07795180404656
THDiffNormal,37,0.19,260.1345311446549
THDiffNormal,38,0.195,283.17173426152175
THDiffNormal,39,0.2,302.2778193952503
THDiffNormal,40,0.205,316.5908953900216
THDiffNormal,41,0.21,325.415510161361
THDiffNormal,42,0.215,328.4786514552755
THDiffNormal,43,0.22,326.6346545243128
THDiffNormal,44,0.225,318.5424020035654
THDiffNormal,45,0.23,309.20480367726213
THDiffNormal,46,0.235,301.3815959967416
THDiffNormal,47,0.24,296.48178303136524
THDiffNormal,48,0.245,294.041738158421
THDiffNormal,49,0.25,293.1062962873093
THDiffNormal,50,0.255,293.5803545021613
THDiffNormal,51,0.26,295.7824908118149
THDiffNormal,52,0.265,299.26246106975367
THDiffNormal,53,0.27,303.5007270178545
THDiffNormal,54,0.275,305.6818254435987
Wrist Torque,0,0.0,16.799999999999777
Wrist Torque,1,6.50295273752915e-10,16.79999977735977
Wrist Torque,2,1.30059054750583e-09,16.79999955430089
Wrist Torque,3,1.9508858212587448e-09,16.799999330816846
Wrist Torque,4,5.8892604045392844e-09,16.79999796869876
Wrist Torque,5,9.827634987819825e-09,16.79999659126161
Wrist Torque,6,1.3766009571100365e-08,16.799995198459058
Wrist Torque,7,1.7704384154380904e-08,16.799993790364663
Wrist Torque,8,3.7639310291519766e-08,16.79998643552532
Wrist Torque,9,5.7574236428658624e-08,16.79997870969815
Wrist Torque,10,7.750916256579748e-08,16.799970628804335
Wrist Torque,11,9.744408870293635e-08,16.799962208872937
Wrist Torque,12,1.787176452732308e-07,16.79992467372868
Wrist Torque,13,2.5999120184352523e-07,16.799882696268682
Wrist Torque,14,3.249620037429439e-07,16.799846513884994
Wrist Torque,15,3.8993280564236253e-07,16.799808391151647
Wrist Torque,16,4.5490360754178116e-07,16.79976864629539
Wrist Torque,17,5.198744094411998e-07,16.799727562560513
Wrist Torque,18,5.848452113406184e-07,16.799685390898368
Wrist Torque,19,6.770673925396619e-07,16.799624092683473
Wrist Torque,20,7.692895737387053e-07,16.799561588595182
Wrist Torque,21,8.615117549377488e-07,16.799498328847974
Wrist Torque,22,9.537339361367922e-07,16.799434689207942
Wrist Torque,23,1.0459561173358356e-06,16.799370983047655
Wrist Torque,24,1.138178298534879e-06,16.799307469887843
Wrist Torque,25,1.3075080704733324e-06,16.79919204784453
Wrist Torque,26,1.4768378424117857e-06,16.7990789797009
Wrist Torque,27,1.646167614350239e-06,16.7989689414809
Wrist Torque,28,1.8154973862886924e-06,16.79886238647612
Wrist Torque,29,1.9848271582271455e-06,16.798759606568762
Wrist Torque,30,2.1541569301655986e-06,16.798660771643434
Wrist Torque,31,2.449250480892405e-06,16.79849818820739
Wrist Torque,32,2.7443440316192115e-06,16.798347826134904
Wrist Torque,33,3.039437582346018e-06,16.79820937693873
Wrist Torque,34,3.3345311330728243e-06,16.798082409158322
Wrist Torque,35,3.6296246837996307e-06,16.797966429796936
Wrist Torque,36,3.924718234526437e-06,16.79786090687763
Wrist Torque,37,4.450026296754274e-06,16.797697273740823
Wrist Torque,38,4.975334358982111e-06,16.797562141910163
Wrist Torque,39,5.500642421209948e-06,16.797452829394324
Wrist Torque,40,6.025950483437785e-06,16.79736693211207
Wrist Torque,41,6.551258545665622e-06,16.797302254455573
Wrist Torque,42,7.0765666078934595e-06,16.797256774545783
Wrist Torque,43,8.14244892814704e-06,16.797216048138143
Wrist Torque,44,9.20833124840062e-06,16.79723356019398
Wrist Torque,45,1.02742135686542e-05,16.797298288257608
Wrist Torque,46,1.134009588890778e-05,16.797401052509578
Wrist Torque,47,1.2405978209161358e-05,16.79753417836016
Wrist Torque,48,1.3471860529414938e-05,16.797691301735874
Wrist Torque,49,1.541902505888877e-05,16.79802344215645
Wrist Torque,50,1.7366189588362604e-05,16.798394049971705
Wrist Torque,51,1.9313354117836436e-05,16.798786050892474
Wrist Torque,52,2.126051864731027e-05,16.799187362671653
Wrist Torque,53,2.3207683176784102e-05,16.799589484843274
Wrist Torque,54,2.5154847706257935e-05,16.799986594341178
Wrist Torque,55,2.820158190872388e-05,16.800588741369957
Wrist Torque,56,3.1248316111189826e-05,16.801160536371178
Wrist Torque,57,3.429505031365577e-05,16.801697901208527
Wrist Torque,58,3.734178451612172e-05,16.80219892722092
Wrist Torque,59,4.038851871858766e-05,16.80266308530848
Wrist Torque,60,4.343525292105361e-05,16.803090866530766
Wrist Torque,61,4.96338373415471e-05,16.80385300294418
Wrist Torque,62,5.58324217620406e-05,16.80448005773321
Wrist Torque,63,6.20310061825341e-05,16.804983315592484
Wrist Torque,64,6.82295906030276e-05,16.80537236572659
Wrist Torque,65,7.44281750235211e-05,16.805656053738232
Wrist Torque,66,8.062675944401459e-05,16.80584286589594
Wrist Torque,67,9.346260532395746e-05,16.805951945350376
Wrist Torque,68,0.00010629845120390032,16.80573175450025
Wrist Torque,69,0.00011913429708384319,16.805225164621696
Wrist Torque,70,0.00013197014296378604,16.804464761672243
Wrist Torque,71,0.0001448059888437289,16.803475725949944
Wrist Torque,72,0.00016588165749779728,16.801403638659373
Wrist Torque,73,0.00018695732615186565,16.79883170430061
Wrist Torque,74,0.00020803299480593403,16.79580409110057
Wrist Torque,75,0.0002291086634600024,16.792349701840692
Wrist Torque,76,0.0002501843321140708,16.78848886336136
Wrist Torque,77,0.00028354300047888807,16.781582430759
Wrist Torque,78,0.0003169016688437053,16.77374352269583
Wrist Torque,79,0.0003502603372085226,16.76500830703957
Wrist Torque,80,0.00038361900557333983,16.755406950756438
Wrist Torque,81,0.0004169776739381571,16.744968300966477
Wrist Torque,82,0.0004896960629533548,16.71945213514278
Wrist Torque,83,0.0005624144519685525,16.69039763749456
Wrist Torque,84,0.0006351328409837503,16.658106369417347
Wrist Torque,85,0.000707851229998948,16.622876655848646
Wrist Torque,86,0.0007805696190141457,16.584998277269946
Wrist Torque,87,0.0009168382756575951,16.5078151199775
Wrist Torque,88,0.0010531069323010444,16.423939128748927
Wrist Torque,89,0.0011893755889444938,16.33482886145773
Wrist Torque,90,0.0013256442455879432,16.241727944481077
Wrist Torque,91,0.0014619129022313926,16.145683930698368
Wrist Torque,92,0.0016710628759704154,15.994452936706898
Wrist Torque,93,0.0018802128497094383,15.840863449822763
Wrist Torque,94,0.002089362823448461,15.686837804317648
Wrist Torque,95,0.0022985127971874835,15.533761064623656
Wrist Torque,96,0.002507662770926506,15.382630871099774
Wrist Torque,97,0.0028713324012860633,15.126347677119599
Wrist Torque,98,0.0032350020316456204,14.88046422504302
Wrist Torque,99,0.0035986716620051776,14.64618596589479
Wrist Torque,100,0.003962341292364735,14.423881393303578
Wrist Torque,101,0.004326010922724293,14.213546586207189
Wrist Torque,102,0.004859598744841302,13.926273828154077
Wrist Torque,103,0.005,13.857226156007377
Wrist Torque,104,0.005393186566958311,13.663861665518043
Wrist Torque,105,0.005926774389075321,13.425625526608322
Wrist Torque,106,0.00646036221119233,13.210931761830073
Wrist Torque,107,0.006993950033309339,13.019270331249814
Wrist Torque,108,0.007715774967090907,12.795773414624932
Wrist Torque,109,0.008437599900872476,12.612290743973608
Wrist Torque,110,0.009159424834654045,12.46741015825235
Wrist Torque,111,0.009881249768435614,12.359407051875047
Wrist Torque,112,0.01,12.347364819171771
Wrist Torque,113,0.010603074702217182,12.286208172941398
Wrist Torque,114,0.01177444901882128,12.235140910235955
Wrist Torque,115,0.012945823335425379,12.258055237789687
Wrist Torque,116,0.014117197652029477,12.342816850318247
Wrist Torque,117,0.015,12.444026823908501
Wrist Torque,118,0.015288571968633575,12.477110516301748
Wrist Torque,119,0.016459946285237673,12.649154559660452
Wrist Torque,120,0.018031231943859145,12.920796418883109
Wrist Torque,121,0.01960251760248062,13.218605860746488
Wrist Torque,122,0.02,13.295846967311586
Wrist Torque,123,0.021173803261102096,13.523947289094583
Wrist Torque,124,0.02274508891972357,13.822277950521364
Wrist Torque,125,0.024316374578345047,14.102791614286234
Wrist Torque,126,0.025,14.209656491411318
Wrist Torque,127,0.026862461890282588,14.5007980358164
Wrist Torque,128,0.02940854920222013,14.815628834709521
Wrist Torque,129,0.03,14.868872118960068
Wrist Torque,130,0.03195463651415767,15.044831417553373
Wrist Torque,131,0.03450072382609521,15.195380558267033
Wrist Torque,132,0.035,15.211906585632676
Wrist Torque,133,0.03704681113803275,15.279655976946277
Wrist Torque,134,0.03959289844997029,15.312474961958888
Wrist Torque,135,0.04,15.311231830219846
Wrist Torque,136,0.042885955032283485,15.302419232238298
Wrist Torque,137,0.045,15.274490509696038
Wrist Torque,138,0.04617901161459667,15.258914545721279
Wrist Torque,139,0.04947206819690986,15.203533198868216
Wrist Torque,140,0.05,15.19489725633364
Wrist Torque,141,0.052765124779223044,15.149665166593008
Wrist Torque,142,0.05605818136153623,15.102735776960987
Wrist Torque,143,0.05994567907839509,15.055068130252142
Wrist Torque,144,0.06,15.054388502037748
Wrist Torque,145,0.06383317679525395,15.006430274823437
Wrist Torque,146,0.065,14.987377636702453
Wrist Torque,147,0.06772067451211282,14.942952717217283
Wrist Torque,148,0.07,14.888672544255702
Wrist Torque,149,0.07160817222897169,14.850375307988008
Wrist Torque,150,0.075,14.733110821474652
Wrist Torque,151,0.07549566994583055,14.715974196149983
Wrist Torque,152,0.07938316766268942,14.528993360814361
Wrist Torque,153,0.08,14.48722392683924
Wrist Torque,154,0.08498316766268943,14.149783620805373
Wrist Torque,155,0.085,14.148202168291702
Wrist Torque,156,0.09,13.678436001985851
Wrist Torque,157,0.09058316766268942,13.62364551454282
Wrist Torque,158,0.095,13.082530559128795
Wrist Torque,159,0.09618316766268942,12.937578324552161
Wrist Torque,160,0.1,12.355525921424034
Wrist Torque,161,0.10178316766268941,12.083599640276443
Wrist Torque,162,0.105,11.494010961770238
Wrist Torque,163,0.1073831676626894,11.057218326789924
Wrist Torque,164,0.11,10.49622210636498
Wrist Torque,165,0.1129831676626894,9.856690960329608
Wrist Torque,166,0.115,9.361902810457801
Wrist Torque,167,0.11858316766268939,8.482846646142873
Wrist Torque,168,0.12,8.092241773005181
Wrist Torque,169,0.12418316766268939,6.938989104238432
Wrist Torque,170,0.125,6.689791616783583
Wrist Torque,171,0.12978316766268938,5.230552909924922
Wrist Torque,172,0.13,5.158297854093398
Wrist Torque,173,0.135,3.492147483541996
Wrist Torque,174,0.13538316766268937,3.364464494907356
Wrist Torque,175,0.14,1.702420244768124
Wrist Torque,176,0.14098316766268937,1.3484831638197754
Wrist Torque,177,0.145,-0.1989638166030132
Wrist Torque,178,0.14658316766268936,-0.808864308683777
Wrist Torque,179,0.15,-2.205221996532986
Wrist Torque,180,0.15218316766268936,-3.0974176469814125
Wrist Torque,181,0.155,-4.307671108245204
Wrist Torque,182,0.15778316766268935,-5.5034605247580615
Wrist Torque,183,0.16,-6.494475224860759
Wrist Torque,184,0.16338316766268934,-8.00688950635966
Wrist Torque,185,0.165,-8.749093038333047
Wrist Torque,186,0.16898316766268934,-10.577557894873188
Wrist Torque,187,0.17,-11.048568139720782
Wrist Torque,188,0.17458316766268933,-13.171552277587868
Wrist Torque,189,0.175,-13.36177139228791
Wrist Torque,190,0.18,-15.643493534184449
Wrist Torque,191,0.18018316766268933,-15.727081076511986
Wrist Torque,192,0.185,-17.827045436849126
Wrist Torque,193,0.18578316766268932,-18.16847815956962
Wrist Torque,194,0.19,-19.852705166091322
Wrist Torque,195,0.1913831676626893,-20.405150258924806
Wrist Torque,196,0.195,-21.652446871129698
Wrist Torque,197,0.1969831676626893,-22.336359775133953
Wrist Torque,198,0.2,-23.16128588660598
Wrist Torque,199,0.2025831676626893,-23.86763022961383
Wrist Torque,200,0.205,-24.32274116450506
Wrist Torque,201,0.2081831676626893,-24.922159828562698
Wrist Torque,202,0.21,-25.093438407520615
Wrist Torque,203,0.2137831676626893,-25.450089688939407
Wrist Torque,204,0.215,-25.450473160374145
Wrist Torque,205,0.21938316766268928,-25.45185446784008
Wrist Torque,206,0.22,-25.409608689840567
Wrist Torque,207,0.22341442028389266,-25.175760960749002
Wrist Torque,208,0.225,-25.013582684325325
Wrist Torque,209,0.22744567290509604,-24.763431264995674
Wrist Torque,210,0.23,-24.50021358122776
Wrist Torque,211,0.23147692552629942,-24.348019715020953
Wrist Torque,212,0.235,-24.101066116397593
Wrist Torque,213,0.2355081781475028,-24.065444836403547
Wrist Torque,214,0.23855329931883085,-23.98942328129744
Wrist Torque,215,0.24,-24.00352508164946
Wrist Torque,216,0.2415984204901589,-24.019105779802295
Wrist Torque,217,0.24412547092471762,-24.09701133183763
Wrist Torque,218,0.245,-24.13192923303323
Wrist Torque,219,0.24665252135927634,-24.19791054706581
Wrist Torque,220,0.24917957179383507,-24.30650534359046
Wrist Torque,221,0.25,-24.34299535268007
Wrist Torque,222,0.2517066222283938,-24.41890042293323
Wrist Torque,223,0.2542336726629525,-24.538871343914003
Wrist Torque,224,0.255,-24.583417007304295
Wrist Torque,225,0.25816594446446567,-24.767449456113706
Wrist Torque,226,0.26,-24.91010985385881
Wrist Torque,227,0.26209821626597885,-25.073317761831223
Wrist Torque,228,0.265,-25.349272172942243
Wrist Torque,229,0.266030488067492,-25.447269733714155
Wrist Torque,230,0.26922185965895157,-25.747212908763288
Wrist Torque,231,0.27,-25.79954946474574
